user_id,blacklist_ip,reason
6073,192.168.103.55,Suspicious IP
3481,192.168.125.247,Large transaction
2451,192.168.138.220,Suspicious IP
1012,192.168.67.218,Large transaction
6591,192.168.100.154,High-frequency access
8659,192.168.79.200,High-frequency access
5550,192.168.11.212,Failed logins
3503,192.168.200.6,High-frequency access
2699,192.168.45.106,High-frequency access
9483,192.168.56.14,Failed logins
3647,192.168.192.214,Failed logins
1263,192.168.185.248,Large transaction
1195,192.168.99.110,Large transaction
5820,192.168.125.162,Suspicious IP
5744,192.168.225.12,Suspicious IP
2213,192.168.135.30,Large transaction
6863,192.168.93.200,High-frequency access
1923,192.168.109.51,Failed logins
8600,192.168.200.111,Suspicious IP
6640,192.168.1.177,Suspicious IP
8932,192.168.51.240,Suspicious IP
6864,192.168.92.178,Large transaction
1169,192.168.123.255,High-frequency access
1526,192.168.70.47,High-frequency access
4052,192.168.211.202,Suspicious IP
2794,192.168.127.87,High-frequency access
6307,192.168.205.236,Suspicious IP
41,192.168.255.245,High-frequency access
855,192.168.73.162,High-frequency access
4225,192.168.76.93,High-frequency access
1559,192.168.149.105,High-frequency access
75,192.168.37.193,High-frequency access
9381,192.168.176.205,High-frequency access
9680,192.168.138.90,Suspicious IP
264,192.168.180.8,Large transaction
726,192.168.54.122,High-frequency access
123,192.168.236.23,Failed logins
5970,192.168.56.137,High-frequency access
6646,192.168.241.97,Failed logins
4713,192.168.229.109,Large transaction
8357,192.168.99.240,Large transaction
9883,192.168.92.16,Failed logins
4009,192.168.2.222,Suspicious IP
6569,192.168.144.104,Suspicious IP
5269,192.168.7.188,Failed logins
6455,192.168.31.17,Failed logins
5996,192.168.95.232,Suspicious IP
1493,192.168.127.96,Large transaction
499,192.168.165.66,Failed logins
651,192.168.201.97,Suspicious IP
2369,192.168.248.9,Suspicious IP
5955,192.168.209.16,High-frequency access
1102,192.168.238.183,Suspicious IP
9072,192.168.47.100,Failed logins
323,192.168.167.53,Large transaction
7596,192.168.227.53,Suspicious IP
2922,192.168.254.172,Large transaction
3373,192.168.170.182,High-frequency access
3701,192.168.120.51,Failed logins
5191,192.168.241.76,Suspicious IP
8811,192.168.117.88,Large transaction
4084,192.168.42.43,Large transaction
9478,192.168.27.187,Large transaction
3317,192.168.207.47,Large transaction
248,192.168.235.98,Failed logins
7089,192.168.14.128,Large transaction
8844,192.168.209.182,Suspicious IP
7790,192.168.74.43,Large transaction
6345,192.168.202.252,Large transaction
1184,192.168.84.60,Large transaction
2041,192.168.177.134,Suspicious IP
3960,192.168.45.113,Suspicious IP
6784,192.168.121.185,Failed logins
2158,192.168.52.7,Suspicious IP
3952,192.168.215.53,Failed logins
5015,192.168.177.73,High-frequency access
4732,192.168.68.16,High-frequency access
9550,192.168.50.240,Large transaction
6831,192.168.148.207,Suspicious IP
5657,192.168.205.103,Suspicious IP
734,192.168.144.103,Large transaction
6971,192.168.145.200,Large transaction
7391,192.168.174.91,Large transaction
1533,192.168.185.232,High-frequency access
682,192.168.16.213,Suspicious IP
4692,192.168.11.166,Suspicious IP
9076,192.168.0.178,Suspicious IP
2850,192.168.195.86,Failed logins
5102,192.168.205.132,Failed logins
8,192.168.229.137,High-frequency access
3844,192.168.177.242,Failed logins
5521,192.168.106.41,Large transaction
8219,192.168.62.206,Large transaction
3201,192.168.166.217,Large transaction
5370,192.168.53.160,High-frequency access
1285,192.168.166.20,Large transaction
5008,192.168.31.53,Large transaction
571,192.168.2.73,Large transaction
499,192.168.233.21,High-frequency access
220,192.168.33.200,Failed logins
5185,192.168.17.242,Large transaction
3503,192.168.148.133,Suspicious IP
6852,192.168.163.78,Failed logins
7977,192.168.102.229,Failed logins
4707,192.168.144.44,Large transaction
2340,192.168.121.56,Failed logins
3854,192.168.46.121,Failed logins
2916,192.168.179.77,High-frequency access
1459,192.168.98.70,High-frequency access
8556,192.168.54.165,Suspicious IP
7566,192.168.146.176,Suspicious IP
5712,192.168.154.177,Suspicious IP
9583,192.168.198.173,High-frequency access
3667,192.168.83.83,Large transaction
5698,192.168.204.172,Large transaction
9940,192.168.43.96,Suspicious IP
791,192.168.183.102,High-frequency access
2844,192.168.74.174,Failed logins
7405,192.168.198.18,Large transaction
6521,192.168.157.245,High-frequency access
3544,192.168.164.158,Large transaction
1675,192.168.186.91,Large transaction
4149,192.168.173.240,Suspicious IP
1102,192.168.180.134,Large transaction
9849,192.168.132.218,Suspicious IP
4209,192.168.134.72,Suspicious IP
5270,192.168.239.246,Failed logins
2936,192.168.229.139,High-frequency access
7082,192.168.238.195,Large transaction
9052,192.168.74.219,Failed logins
7378,192.168.6.143,High-frequency access
7086,192.168.149.32,High-frequency access
4981,192.168.17.191,High-frequency access
7381,192.168.148.135,High-frequency access
7728,192.168.168.36,High-frequency access
5414,192.168.227.151,Large transaction
2101,192.168.95.29,Large transaction
4897,192.168.48.133,Suspicious IP
8013,192.168.149.161,Suspicious IP
4624,192.168.176.156,High-frequency access
141,192.168.128.40,High-frequency access
3815,192.168.115.49,Large transaction
9568,192.168.241.233,Suspicious IP
3863,192.168.128.128,Failed logins
7868,192.168.35.200,Suspicious IP
4911,192.168.21.239,Failed logins
4706,192.168.42.221,High-frequency access
387,192.168.156.209,Large transaction
5424,192.168.1.236,Large transaction
1633,192.168.114.63,Suspicious IP
2904,192.168.29.112,High-frequency access
8387,192.168.121.5,High-frequency access
3960,192.168.70.231,Suspicious IP
5695,192.168.197.80,High-frequency access
9722,192.168.111.242,Large transaction
6318,192.168.58.165,Large transaction
1226,192.168.113.182,Suspicious IP
9133,192.168.223.107,High-frequency access
7293,192.168.5.116,Large transaction
19,192.168.106.193,Suspicious IP
2151,192.168.120.82,Large transaction
554,192.168.109.84,Failed logins
2605,192.168.68.108,Large transaction
80,192.168.46.45,Failed logins
8380,192.168.168.184,Failed logins
5191,192.168.225.21,Large transaction
5251,192.168.214.44,High-frequency access
5146,192.168.184.101,Suspicious IP
5144,192.168.54.2,High-frequency access
3270,192.168.250.219,Large transaction
8246,192.168.175.117,Failed logins
7705,192.168.58.152,Suspicious IP
5267,192.168.171.191,High-frequency access
953,192.168.93.143,Failed logins
12,192.168.29.232,Large transaction
4398,192.168.159.97,Large transaction
7208,192.168.46.97,Suspicious IP
6109,192.168.8.67,Failed logins
8521,192.168.201.150,High-frequency access
7721,192.168.133.142,High-frequency access
8182,192.168.171.97,Failed logins
8648,192.168.63.45,Failed logins
6683,192.168.75.203,Failed logins
6164,192.168.40.211,Large transaction
2845,192.168.207.208,Large transaction
267,192.168.172.26,Large transaction
1295,192.168.80.108,High-frequency access
1111,192.168.80.48,Failed logins
5039,192.168.209.223,Failed logins
87,192.168.24.144,Suspicious IP
6221,192.168.26.100,Suspicious IP
5743,192.168.7.92,Large transaction
5048,192.168.161.166,Suspicious IP
9235,192.168.165.1,Large transaction
9826,192.168.221.221,Large transaction
2883,192.168.220.170,Suspicious IP
7159,192.168.180.110,High-frequency access
5326,192.168.6.24,High-frequency access
5114,192.168.214.158,Suspicious IP
4433,192.168.230.246,High-frequency access
5249,192.168.83.234,Large transaction
8906,192.168.30.53,Suspicious IP
4003,192.168.77.132,Failed logins
7278,192.168.163.36,High-frequency access
1536,192.168.111.159,High-frequency access
6523,192.168.163.125,High-frequency access
7749,192.168.175.249,High-frequency access
1707,192.168.59.183,Failed logins
9494,192.168.84.237,High-frequency access
2196,192.168.141.121,High-frequency access
6803,192.168.20.214,Suspicious IP
6838,192.168.76.26,High-frequency access
1113,192.168.237.89,Failed logins
5426,192.168.41.117,Failed logins
3397,192.168.186.28,Failed logins
1732,192.168.159.111,Failed logins
2204,192.168.249.207,Failed logins
8761,192.168.214.32,Suspicious IP
3767,192.168.64.83,Failed logins
3202,192.168.170.236,Failed logins
5518,192.168.196.243,Suspicious IP
1773,192.168.61.79,Failed logins
147,192.168.252.140,Suspicious IP
8107,192.168.222.32,Suspicious IP
5580,192.168.209.130,Large transaction
8426,192.168.222.13,Suspicious IP
2729,192.168.100.220,Suspicious IP
4096,192.168.218.77,Suspicious IP
1856,192.168.163.15,Large transaction
4023,192.168.226.120,Suspicious IP
4762,192.168.131.207,Large transaction
2697,192.168.1.73,High-frequency access
9570,192.168.193.23,Suspicious IP
8511,192.168.33.48,Suspicious IP
1785,192.168.26.72,High-frequency access
6523,192.168.244.171,High-frequency access
8785,192.168.76.228,Large transaction
2456,192.168.235.77,Large transaction
570,192.168.238.129,Suspicious IP
8089,192.168.12.113,Suspicious IP
8290,192.168.7.3,Large transaction
229,192.168.48.28,Failed logins
7079,192.168.143.101,Failed logins
31,192.168.18.248,Failed logins
2728,192.168.240.19,Failed logins
1964,192.168.156.225,Suspicious IP
8818,192.168.98.171,Suspicious IP
316,192.168.194.22,Failed logins
1521,192.168.133.2,High-frequency access
2755,192.168.195.113,Large transaction
8111,192.168.167.93,Suspicious IP
6187,192.168.33.128,Suspicious IP
7501,192.168.230.233,High-frequency access
617,192.168.133.92,Large transaction
6528,192.168.160.233,High-frequency access
7646,192.168.160.81,High-frequency access
3568,192.168.221.16,Suspicious IP
8306,192.168.108.230,High-frequency access
7591,192.168.166.130,Suspicious IP
6713,192.168.119.124,High-frequency access
6688,192.168.239.2,Failed logins
5723,192.168.217.23,Suspicious IP
608,192.168.52.122,Suspicious IP
3469,192.168.189.151,Large transaction
8208,192.168.62.253,High-frequency access
7279,192.168.114.169,High-frequency access
4316,192.168.248.185,Suspicious IP
6250,192.168.161.174,Failed logins
8313,192.168.18.229,Large transaction
4702,192.168.38.99,Suspicious IP
47,192.168.103.150,Failed logins
7819,192.168.206.2,Large transaction
1205,192.168.113.101,Large transaction
254,192.168.247.101,High-frequency access
9258,192.168.98.185,High-frequency access
3646,192.168.133.188,High-frequency access
8039,192.168.90.231,Failed logins
9517,192.168.147.59,Large transaction
1385,192.168.55.21,Suspicious IP
1062,192.168.8.212,High-frequency access
8402,192.168.157.80,Large transaction
3813,192.168.73.108,Failed logins
9883,192.168.212.239,Large transaction
5795,192.168.32.233,Suspicious IP
3957,192.168.114.124,High-frequency access
5163,192.168.105.222,Failed logins
1305,192.168.134.26,High-frequency access
7503,192.168.106.82,Suspicious IP
8454,192.168.200.99,Large transaction
3244,192.168.96.170,Suspicious IP
6446,192.168.81.138,Suspicious IP
1484,192.168.226.60,Failed logins
7651,192.168.47.161,Failed logins
4077,192.168.55.246,Failed logins
3496,192.168.238.43,Suspicious IP
3345,192.168.204.228,Large transaction
4273,192.168.38.253,Failed logins
8845,192.168.91.90,High-frequency access
3603,192.168.214.66,Large transaction
6733,192.168.152.12,Failed logins
6560,192.168.98.26,High-frequency access
8713,192.168.107.54,Large transaction
9801,192.168.102.145,Suspicious IP
7241,192.168.158.191,Large transaction
1781,192.168.235.28,High-frequency access
4921,192.168.251.255,High-frequency access
264,192.168.230.150,High-frequency access
9855,192.168.104.76,Suspicious IP
8619,192.168.201.7,Failed logins
2827,192.168.140.88,Failed logins
9043,192.168.13.103,Large transaction
5225,192.168.0.208,Large transaction
3893,192.168.28.166,High-frequency access
7625,192.168.52.141,High-frequency access
2173,192.168.29.71,Suspicious IP
8836,192.168.29.186,Large transaction
3390,192.168.66.255,Large transaction
3786,192.168.101.130,Large transaction
2249,192.168.122.23,Failed logins
6711,192.168.106.143,High-frequency access
9480,192.168.237.81,Suspicious IP
7377,192.168.41.144,Large transaction
8427,192.168.91.12,Suspicious IP
6287,192.168.209.48,Large transaction
5425,192.168.171.137,Suspicious IP
6010,192.168.207.132,High-frequency access
8603,192.168.205.10,High-frequency access
4513,192.168.209.88,Failed logins
1701,192.168.207.95,Suspicious IP
3090,192.168.244.228,Large transaction
8995,192.168.89.223,Failed logins
4138,192.168.58.171,Failed logins
8398,192.168.106.244,Suspicious IP
4354,192.168.67.139,Large transaction
9432,192.168.144.94,Suspicious IP
4019,192.168.28.190,Large transaction
815,192.168.81.215,Failed logins
8150,192.168.197.45,Suspicious IP
2844,192.168.22.224,Failed logins
1800,192.168.59.4,Large transaction
8141,192.168.255.249,High-frequency access
2525,192.168.181.0,Suspicious IP
2034,192.168.16.96,Suspicious IP
6305,192.168.129.139,High-frequency access
9069,192.168.203.184,Suspicious IP
810,192.168.160.223,Failed logins
1498,192.168.64.239,High-frequency access
2649,192.168.136.239,Failed logins
1668,192.168.180.86,Suspicious IP
450,192.168.33.132,Suspicious IP
999,192.168.10.123,Large transaction
1566,192.168.167.151,High-frequency access
9133,192.168.41.159,High-frequency access
1490,192.168.152.6,Failed logins
1815,192.168.30.228,High-frequency access
9693,192.168.42.212,Failed logins
2717,192.168.40.34,High-frequency access
3553,192.168.118.72,High-frequency access
9609,192.168.190.165,Failed logins
9421,192.168.62.210,Large transaction
1500,192.168.185.155,Failed logins
4515,192.168.182.143,Suspicious IP
130,192.168.248.19,High-frequency access
5628,192.168.214.81,Failed logins
859,192.168.17.170,Large transaction
4133,192.168.252.61,Suspicious IP
906,192.168.95.231,Suspicious IP
9045,192.168.96.4,Failed logins
1244,192.168.145.253,High-frequency access
207,192.168.203.192,High-frequency access
7240,192.168.135.226,Large transaction
1748,192.168.90.91,Suspicious IP
2930,192.168.73.102,High-frequency access
2255,192.168.23.55,Failed logins
3825,192.168.1.89,Large transaction
7920,192.168.95.123,High-frequency access
310,192.168.226.67,Failed logins
1427,192.168.12.205,Suspicious IP
9823,192.168.57.178,Suspicious IP
5664,192.168.154.4,High-frequency access
7183,192.168.106.3,Failed logins
2425,192.168.39.5,High-frequency access
7326,192.168.9.80,Failed logins
9069,192.168.31.95,High-frequency access
322,192.168.100.249,Suspicious IP
374,192.168.13.197,Failed logins
2246,192.168.254.138,High-frequency access
8111,192.168.47.80,Large transaction
5207,192.168.117.194,Suspicious IP
5704,192.168.28.234,Suspicious IP
166,192.168.147.10,Failed logins
3438,192.168.43.121,High-frequency access
2263,192.168.15.46,High-frequency access
8099,192.168.247.26,Suspicious IP
1389,192.168.27.186,High-frequency access
6316,192.168.30.17,Suspicious IP
1522,192.168.182.65,Large transaction
8949,192.168.120.154,High-frequency access
9813,192.168.206.205,High-frequency access
156,192.168.223.39,Failed logins
8981,192.168.103.229,High-frequency access
7262,192.168.200.165,High-frequency access
6618,192.168.19.241,Failed logins
7370,192.168.65.246,Large transaction
1970,192.168.140.69,High-frequency access
8624,192.168.214.97,High-frequency access
1527,192.168.234.234,High-frequency access
2260,192.168.10.123,Failed logins
4204,192.168.82.152,High-frequency access
2441,192.168.179.185,Suspicious IP
6180,192.168.201.128,Suspicious IP
8518,192.168.39.228,High-frequency access
9939,192.168.197.211,Suspicious IP
7402,192.168.176.244,High-frequency access
4079,192.168.243.31,Large transaction
4151,192.168.169.11,High-frequency access
131,192.168.27.155,Suspicious IP
7947,192.168.138.194,Large transaction
9812,192.168.225.120,Suspicious IP
23,192.168.95.108,High-frequency access
1105,192.168.239.196,Large transaction
9569,192.168.16.60,Large transaction
