date,weather_location,temperature,weather_condition
2025-01-30,Marseille,15.2,Fog
2025-01-10,Marseille,7.6,Storm
2025-01-17,Bordeaux,-2.7,Snow
2025-01-05,Bordeaux,32.9,Clear
2025-01-06,Bordeaux,8.2,Snow
2025-01-28,Toulouse,22.6,Storm
2025-01-29,Lyon,30.9,Fog
2025-01-20,Toulouse,23.1,Storm
2025-01-18,Paris,-0.2,Clear
2025-01-31,Lyon,5.5,Clear
2025-01-06,Bordeaux,2.7,Snow
2025-01-08,Paris,10.7,Storm
2025-01-12,Bordeaux,-5.0,Storm
2025-01-26,Marseille,6.4,Fog
2025-01-04,Bordeaux,34.2,Fog
2025-01-09,Marseille,24.1,Clear
2025-01-27,Toulouse,4.1,Fog
2025-01-27,Lyon,8.1,Storm
2025-01-08,Lyon,1.8,Snow
2025-01-10,Bordeaux,24.5,Storm
2025-01-28,Paris,-2.4,Storm
2025-01-23,Lyon,33.3,Clear
2025-01-26,Paris,15.5,Rain
2025-01-06,Paris,28.1,Fog
2025-01-09,Marseille,13.8,Fog
2025-01-05,Marseille,-1.9,Snow
2025-01-13,Paris,13.5,Snow
2025-01-28,Marseille,0.7,Snow
2025-01-24,Lyon,24.4,Snow
2025-01-12,Marseille,-2.2,Clear
2025-01-07,Marseille,11.3,Storm
2025-01-16,Lyon,30.6,Storm
2025-01-07,Marseille,21.1,Clear
2025-01-27,Lyon,33.8,Fog
2025-01-14,Bordeaux,-4.1,Snow
2025-01-14,Paris,29.2,Snow
2025-01-24,Paris,10.8,Storm
2025-01-30,Bordeaux,4.7,Storm
2025-01-27,Bordeaux,18.6,Fog
2025-01-21,Toulouse,6.2,Clear
2025-01-29,Marseille,29.0,Snow
2025-01-12,Lyon,22.0,Snow
2025-01-04,Marseille,12.5,Snow
2025-01-07,Paris,23.5,Rain
2025-01-12,Lyon,2.7,Rain
2025-01-18,Marseille,14.6,Rain
2025-02-01,Lyon,19.8,Rain
2025-01-07,Toulouse,16.8,Storm
2025-01-04,Bordeaux,21.7,Storm
2025-01-03,Marseille,14.3,Snow
2025-01-10,Marseille,26.6,Rain
2025-01-30,Lyon,30.2,Fog
2025-01-20,Lyon,8.0,Fog
2025-01-22,Lyon,22.2,Clear
2025-01-27,Paris,28.0,Fog
2025-01-14,Marseille,20.2,Storm
2025-02-01,Paris,30.5,Snow
2025-01-11,Toulouse,21.7,Fog
2025-01-16,Marseille,11.2,Snow
2025-01-28,Paris,31.5,Snow
2025-01-13,Paris,-1.2,Clear
2025-01-17,Toulouse,21.3,Clear
2025-01-17,Bordeaux,6.7,Fog
2025-01-08,Marseille,26.7,Rain
2025-01-17,Toulouse,2.8,Fog
2025-01-16,Paris,9.4,Rain
2025-01-19,Bordeaux,2.4,Clear
2025-01-07,Lyon,13.0,Fog
2025-01-16,Bordeaux,6.4,Snow
2025-01-06,Marseille,7.8,Fog
2025-01-20,Lyon,1.6,Clear
2025-01-26,Toulouse,3.0,Fog
2025-01-16,Toulouse,28.0,Fog
2025-01-19,Lyon,12.7,Fog
2025-01-31,Paris,9.1,Clear
2025-01-07,Bordeaux,29.2,Rain
2025-01-20,Marseille,1.7,Storm
2025-01-10,Lyon,26.5,Clear
2025-01-08,Toulouse,28.3,Snow
2025-01-10,Marseille,15.6,Storm
2025-01-17,Marseille,12.9,Fog
2025-01-27,Bordeaux,20.8,Storm
2025-01-24,Paris,26.2,Rain
2025-01-30,Bordeaux,7.6,Rain
2025-01-24,Toulouse,24.4,Clear
2025-01-27,Toulouse,13.0,Clear
2025-01-28,Toulouse,0.8,Fog
2025-01-15,Bordeaux,3.2,Storm
2025-01-04,Marseille,26.0,Snow
2025-01-05,Toulouse,20.2,Snow
2025-01-23,Bordeaux,21.1,Rain
2025-01-27,Paris,32.1,Storm
2025-01-29,Toulouse,25.8,Storm
2025-01-17,Lyon,3.7,Snow
2025-01-11,Bordeaux,24.7,Storm
2025-01-29,Paris,25.8,Rain
2025-01-10,Marseille,10.5,Clear
2025-02-02,Marseille,27.1,Fog
2025-02-01,Lyon,-3.3,Snow
2025-01-08,Paris,2.6,Clear
2025-01-28,Paris,7.2,Storm
2025-01-20,Bordeaux,-0.2,Snow
2025-01-13,Bordeaux,19.6,Fog
2025-01-24,Toulouse,7.7,Fog
2025-01-26,Toulouse,25.0,Fog
2025-01-21,Paris,22.1,Storm
2025-01-25,Paris,9.4,Fog
2025-01-19,Lyon,2.7,Rain
2025-01-17,Bordeaux,22.7,Clear
2025-01-06,Marseille,6.5,Snow
2025-01-10,Lyon,3.2,Snow
2025-01-25,Bordeaux,30.0,Storm
2025-01-06,Bordeaux,4.4,Clear
2025-01-24,Lyon,19.4,Snow
2025-01-28,Marseille,34.3,Snow
2025-01-15,Paris,12.4,Clear
2025-01-16,Lyon,25.0,Snow
2025-01-03,Paris,21.0,Fog
2025-01-21,Paris,24.7,Rain
2025-01-10,Lyon,6.1,Storm
2025-02-01,Lyon,17.0,Snow
2025-01-12,Lyon,5.1,Snow
2025-01-03,Marseille,9.7,Fog
2025-01-23,Bordeaux,15.4,Fog
2025-02-01,Bordeaux,8.4,Rain
2025-01-25,Lyon,0.6,Snow
2025-01-28,Bordeaux,-2.8,Rain
2025-01-23,Paris,33.4,Storm
2025-01-16,Bordeaux,7.2,Storm
2025-01-13,Bordeaux,-2.4,Clear
2025-01-18,Paris,28.4,Storm
2025-01-07,Toulouse,32.1,Rain
2025-01-21,Toulouse,21.2,Rain
2025-01-31,Toulouse,0.9,Rain
2025-01-30,Bordeaux,22.8,Fog
2025-01-31,Marseille,17.3,Snow
2025-01-22,Paris,8.7,Clear
2025-01-07,Lyon,-2.6,Clear
2025-01-16,Toulouse,23.1,Fog
2025-02-02,Lyon,6.2,Storm
2025-01-16,Marseille,19.3,Snow
2025-01-14,Lyon,20.4,Clear
2025-01-13,Bordeaux,11.4,Snow
2025-01-18,Toulouse,25.9,Snow
2025-01-08,Marseille,19.3,Clear
2025-01-12,Marseille,-0.2,Storm
2025-01-26,Bordeaux,19.3,Clear
2025-01-28,Bordeaux,13.1,Storm
2025-01-26,Lyon,-4.7,Clear
2025-01-07,Marseille,5.3,Fog
2025-01-05,Marseille,-4.6,Snow
2025-02-01,Bordeaux,15.3,Snow
2025-01-21,Marseille,21.2,Snow
2025-01-31,Bordeaux,29.3,Rain
2025-01-19,Bordeaux,1.4,Fog
2025-01-12,Lyon,32.7,Rain
2025-01-03,Paris,34.0,Snow
2025-01-03,Marseille,24.4,Rain
2025-01-24,Marseille,-1.6,Fog
2025-01-26,Bordeaux,15.5,Storm
2025-01-26,Paris,25.2,Rain
2025-01-21,Paris,17.2,Snow
2025-01-21,Toulouse,28.5,Fog
2025-01-24,Paris,4.3,Clear
2025-01-14,Toulouse,0.5,Clear
2025-01-18,Marseille,6.3,Storm
2025-01-03,Lyon,25.1,Storm
2025-01-05,Bordeaux,6.9,Storm
2025-01-12,Bordeaux,17.9,Fog
2025-01-06,Paris,7.9,Clear
2025-01-21,Bordeaux,-1.6,Snow
2025-01-07,Toulouse,23.4,Snow
2025-01-22,Toulouse,-1.7,Snow
2025-01-22,Bordeaux,26.9,Clear
2025-01-04,Marseille,21.9,Storm
2025-01-14,Toulouse,1.3,Clear
2025-01-29,Paris,31.0,Storm
2025-01-18,Bordeaux,22.9,Storm
2025-01-11,Paris,28.4,Snow
2025-01-16,Marseille,-4.3,Clear
2025-01-27,Lyon,33.1,Snow
2025-01-25,Lyon,24.0,Snow
2025-01-03,Lyon,12.8,Clear
2025-01-10,Toulouse,30.3,Snow
2025-01-05,Marseille,23.3,Clear
2025-01-19,Marseille,21.4,Storm
2025-01-20,Marseille,-1.6,Fog
2025-01-10,Marseille,-4.3,Fog
2025-01-22,Toulouse,6.7,Snow
2025-01-23,Lyon,12.2,Fog
2025-01-04,Marseille,28.2,Snow
2025-01-29,Bordeaux,-2.8,Clear
2025-02-01,Paris,27.9,Snow
2025-01-26,Paris,20.0,Storm
2025-01-28,Lyon,7.3,Rain
2025-01-06,Marseille,16.3,Clear
2025-01-09,Bordeaux,15.8,Fog
2025-01-24,Paris,25.9,Clear
2025-01-25,Toulouse,-1.5,Rain
2025-01-21,Lyon,19.0,Clear
2025-01-29,Toulouse,5.9,Rain
2025-01-12,Lyon,9.1,Clear
2025-01-31,Marseille,27.4,Clear
2025-01-22,Toulouse,-2.0,Fog
2025-01-26,Paris,30.2,Clear
2025-01-13,Lyon,34.4,Rain
2025-01-07,Marseille,-4.1,Clear
2025-01-16,Marseille,6.9,Rain
2025-01-31,Paris,12.6,Clear
2025-01-28,Bordeaux,7.2,Snow
2025-01-07,Bordeaux,0.7,Snow
2025-02-01,Lyon,23.6,Clear
2025-01-08,Toulouse,34.6,Storm
2025-01-06,Toulouse,2.5,Rain
2025-01-12,Marseille,20.2,Storm
2025-01-29,Paris,20.0,Snow
2025-01-30,Toulouse,12.7,Fog
2025-01-20,Paris,11.2,Fog
2025-01-10,Toulouse,8.9,Clear
2025-02-02,Bordeaux,0.3,Fog
2025-01-05,Marseille,6.4,Snow
2025-01-17,Paris,3.5,Clear
2025-01-10,Lyon,13.4,Rain
2025-01-03,Lyon,-0.2,Snow
2025-01-12,Bordeaux,16.0,Storm
2025-01-06,Paris,3.3,Fog
2025-01-03,Lyon,23.1,Rain
2025-01-07,Toulouse,-0.7,Storm
2025-01-10,Paris,26.0,Snow
2025-01-15,Paris,28.5,Fog
2025-01-25,Lyon,22.4,Rain
2025-01-22,Toulouse,24.9,Fog
2025-01-10,Paris,4.6,Clear
2025-01-22,Marseille,19.5,Snow
2025-01-11,Toulouse,4.2,Snow
2025-01-13,Toulouse,-1.4,Fog
2025-02-02,Marseille,31.0,Clear
2025-01-25,Toulouse,17.8,Clear
2025-01-18,Paris,21.3,Clear
2025-01-31,Toulouse,4.4,Clear
2025-01-26,Toulouse,15.0,Snow
2025-01-31,Toulouse,-0.9,Fog
2025-01-06,Marseille,-3.6,Clear
2025-01-25,Bordeaux,7.2,Rain
2025-01-19,Toulouse,10.8,Rain
2025-01-11,Paris,-3.2,Storm
2025-01-12,Marseille,9.7,Snow
2025-01-12,Toulouse,32.2,Rain
2025-01-30,Toulouse,22.7,Storm
2025-02-01,Paris,0.0,Snow
2025-01-13,Lyon,7.1,Clear
2025-02-02,Marseille,11.6,Fog
2025-01-12,Bordeaux,19.8,Clear
2025-01-11,Toulouse,9.9,Storm
2025-01-29,Marseille,15.9,Snow
2025-01-20,Paris,30.4,Storm
2025-01-29,Lyon,11.2,Storm
2025-01-08,Marseille,3.3,Fog
2025-01-29,Toulouse,29.6,Storm
2025-01-19,Toulouse,6.1,Snow
2025-01-31,Toulouse,14.1,Clear
2025-01-23,Toulouse,33.9,Clear
2025-01-28,Bordeaux,34.0,Storm
2025-01-18,Toulouse,-0.8,Fog
2025-01-05,Paris,24.1,Storm
2025-01-15,Toulouse,7.8,Snow
2025-01-23,Marseille,20.2,Storm
2025-01-31,Toulouse,7.6,Clear
2025-01-25,Lyon,-3.4,Storm
2025-02-02,Bordeaux,28.7,Storm
2025-01-19,Paris,-3.1,Snow
2025-01-23,Paris,2.7,Clear
2025-01-31,Toulouse,11.8,Clear
2025-01-28,Lyon,26.5,Snow
2025-01-25,Marseille,-3.3,Snow
2025-01-30,Lyon,0.0,Clear
2025-01-14,Lyon,1.4,Storm
2025-01-12,Toulouse,14.2,Clear
2025-01-14,Marseille,27.1,Rain
2025-01-28,Bordeaux,20.5,Rain
2025-02-01,Toulouse,8.3,Fog
2025-01-13,Lyon,0.3,Fog
2025-01-17,Lyon,16.6,Clear
2025-01-28,Lyon,7.2,Storm
2025-01-13,Bordeaux,4.9,Fog
2025-02-02,Bordeaux,19.3,Snow
2025-01-25,Marseille,15.5,Clear
2025-01-13,Lyon,-5.0,Storm
2025-01-08,Lyon,17.3,Storm
2025-01-28,Lyon,18.9,Rain
2025-01-13,Toulouse,14.1,Snow
2025-01-26,Toulouse,16.3,Snow
2025-01-23,Lyon,16.4,Storm
2025-02-02,Paris,10.0,Storm
2025-01-30,Paris,7.8,Rain
2025-01-31,Marseille,23.7,Fog
2025-01-07,Marseille,-0.1,Fog
2025-01-20,Bordeaux,-4.6,Fog
2025-01-08,Toulouse,30.0,Rain
2025-01-30,Marseille,-0.8,Storm
2025-01-10,Lyon,11.0,Fog
2025-01-12,Marseille,24.3,Fog
2025-01-22,Toulouse,9.3,Snow
2025-01-18,Paris,4.8,Rain
2025-01-19,Lyon,27.9,Storm
2025-01-31,Marseille,31.2,Snow
2025-01-19,Bordeaux,32.8,Clear
2025-01-30,Bordeaux,30.2,Storm
2025-01-22,Paris,26.5,Rain
2025-01-30,Bordeaux,32.6,Fog
2025-01-03,Marseille,28.5,Clear
2025-01-27,Toulouse,24.7,Clear
2025-01-21,Bordeaux,8.0,Storm
2025-01-12,Toulouse,18.9,Clear
2025-01-03,Toulouse,24.9,Storm
2025-01-11,Marseille,31.5,Fog
2025-02-02,Marseille,29.6,Fog
2025-01-30,Toulouse,21.7,Storm
2025-01-31,Paris,7.1,Rain
2025-01-07,Marseille,11.4,Clear
2025-01-05,Paris,16.0,Fog
2025-01-09,Bordeaux,29.7,Rain
2025-02-01,Lyon,6.8,Storm
2025-01-22,Toulouse,28.3,Fog
2025-01-12,Marseille,7.9,Fog
2025-02-02,Lyon,22.0,Clear
2025-01-03,Bordeaux,-4.3,Rain
2025-01-17,Toulouse,27.6,Rain
2025-01-15,Toulouse,11.7,Snow
2025-01-09,Bordeaux,17.3,Snow
2025-01-15,Paris,12.9,Rain
2025-01-04,Bordeaux,21.2,Rain
2025-01-21,Bordeaux,33.5,Storm
2025-01-07,Paris,-3.9,Storm
2025-01-31,Marseille,-1.6,Storm
2025-01-28,Lyon,10.3,Fog
2025-01-10,Lyon,16.9,Snow
2025-01-05,Marseille,20.4,Clear
2025-01-23,Toulouse,18.2,Fog
2025-01-24,Bordeaux,0.0,Storm
2025-01-25,Paris,8.3,Clear
2025-01-21,Toulouse,33.8,Fog
2025-01-11,Toulouse,31.9,Storm
2025-01-11,Lyon,25.8,Rain
2025-01-23,Paris,28.7,Storm
2025-01-20,Bordeaux,-0.2,Clear
2025-01-14,Bordeaux,16.7,Clear
2025-01-19,Toulouse,-4.3,Fog
2025-01-09,Paris,17.8,Clear
2025-01-17,Marseille,11.7,Storm
2025-01-04,Paris,17.9,Storm
2025-01-10,Marseille,0.5,Fog
2025-01-25,Marseille,19.9,Clear
2025-01-23,Marseille,1.8,Storm
2025-01-26,Bordeaux,25.7,Snow
2025-01-09,Bordeaux,27.4,Rain
2025-01-16,Marseille,31.9,Fog
2025-01-16,Marseille,11.5,Storm
2025-01-15,Toulouse,28.6,Snow
2025-01-25,Paris,-0.0,Clear
2025-02-01,Lyon,21.5,Clear
2025-01-17,Lyon,-0.2,Snow
2025-01-18,Marseille,17.6,Snow
2025-01-27,Toulouse,22.0,Fog
2025-01-22,Bordeaux,23.4,Storm
2025-02-02,Bordeaux,26.8,Snow
2025-01-24,Toulouse,-0.8,Rain
2025-01-03,Marseille,1.3,Storm
2025-01-18,Marseille,0.2,Fog
2025-01-23,Toulouse,31.8,Storm
2025-01-30,Toulouse,6.3,Rain
2025-01-29,Paris,23.9,Snow
2025-01-15,Marseille,25.5,Snow
2025-01-24,Paris,13.6,Rain
2025-01-11,Lyon,7.0,Snow
2025-01-17,Toulouse,34.1,Rain
2025-01-08,Paris,16.0,Storm
2025-01-08,Toulouse,-3.2,Fog
2025-01-16,Toulouse,10.1,Storm
2025-01-29,Paris,8.9,Rain
2025-01-24,Paris,1.5,Snow
2025-01-26,Toulouse,8.3,Snow
2025-01-14,Paris,31.7,Snow
2025-01-03,Marseille,9.9,Storm
2025-01-13,Paris,31.8,Storm
2025-01-31,Bordeaux,7.8,Clear
2025-01-22,Marseille,1.1,Snow
2025-01-17,Bordeaux,30.7,Clear
2025-01-17,Marseille,8.8,Fog
2025-01-14,Bordeaux,-4.3,Storm
2025-01-28,Toulouse,5.3,Fog
2025-01-17,Marseille,2.5,Fog
2025-01-17,Bordeaux,28.6,Clear
2025-01-25,Bordeaux,26.6,Storm
2025-01-09,Toulouse,21.3,Storm
2025-01-31,Marseille,5.1,Clear
2025-01-12,Toulouse,23.6,Fog
2025-01-08,Lyon,28.1,Storm
2025-01-30,Toulouse,18.3,Snow
2025-01-17,Lyon,26.3,Storm
2025-01-29,Marseille,16.0,Clear
2025-01-28,Paris,-3.0,Clear
2025-01-08,Paris,27.1,Fog
2025-01-10,Lyon,24.7,Fog
2025-01-10,Bordeaux,19.7,Fog
2025-01-13,Toulouse,9.2,Fog
2025-01-24,Marseille,9.9,Snow
2025-01-31,Bordeaux,11.4,Fog
2025-01-28,Marseille,26.0,Rain
2025-01-17,Bordeaux,3.1,Fog
2025-01-29,Lyon,7.8,Clear
2025-01-29,Paris,24.8,Fog
2025-01-22,Toulouse,21.4,Clear
2025-01-05,Marseille,7.0,Storm
2025-01-11,Lyon,1.7,Clear
2025-01-17,Bordeaux,7.9,Fog
2025-01-21,Lyon,16.9,Clear
2025-01-10,Bordeaux,0.5,Storm
2025-01-04,Paris,6.6,Clear
2025-01-07,Toulouse,10.4,Snow
2025-01-23,Marseille,33.8,Fog
2025-01-29,Marseille,19.8,Snow
2025-01-08,Toulouse,5.4,Fog
2025-01-10,Lyon,-3.7,Clear
2025-02-02,Marseille,22.2,Snow
2025-01-17,Lyon,23.4,Clear
2025-01-13,Paris,13.0,Clear
2025-01-27,Paris,8.7,Clear
2025-01-31,Bordeaux,-4.8,Rain
2025-01-16,Bordeaux,7.0,Fog
2025-01-29,Lyon,0.3,Rain
2025-01-22,Marseille,-3.1,Snow
2025-01-19,Marseille,19.5,Rain
2025-01-13,Marseille,23.8,Storm
2025-01-10,Toulouse,18.6,Clear
2025-01-07,Toulouse,20.4,Rain
2025-01-10,Lyon,-2.9,Snow
2025-01-09,Bordeaux,18.3,Storm
2025-01-28,Paris,22.1,Snow
2025-02-01,Lyon,5.3,Clear
2025-01-24,Bordeaux,-2.1,Fog
2025-01-23,Toulouse,33.1,Clear
2025-01-30,Bordeaux,30.4,Snow
2025-01-30,Paris,27.8,Clear
2025-01-05,Marseille,-0.2,Storm
2025-01-03,Marseille,33.0,Storm
2025-01-20,Paris,-1.6,Snow
2025-01-22,Bordeaux,9.7,Rain
2025-01-15,Bordeaux,11.2,Clear
2025-01-15,Lyon,12.2,Snow
2025-01-31,Paris,15.9,Fog
2025-01-27,Marseille,-2.2,Fog
2025-01-25,Bordeaux,19.0,Clear
2025-01-03,Marseille,13.5,Rain
2025-01-25,Toulouse,13.9,Storm
2025-01-23,Paris,14.2,Fog
2025-01-08,Paris,33.5,Storm
2025-01-10,Paris,24.5,Fog
2025-01-19,Paris,16.0,Snow
2025-01-31,Lyon,26.3,Snow
2025-02-02,Bordeaux,19.7,Storm
2025-01-30,Lyon,13.4,Clear
2025-02-01,Marseille,34.4,Clear
2025-01-16,Bordeaux,-3.4,Storm
2025-01-23,Marseille,31.4,Storm
2025-01-23,Paris,-2.3,Clear
2025-01-11,Bordeaux,15.3,Rain
2025-01-03,Lyon,2.1,Snow
2025-01-16,Marseille,7.3,Rain
2025-01-19,Lyon,16.2,Snow
2025-01-26,Paris,24.4,Clear
2025-02-02,Paris,-2.8,Fog
2025-02-02,Marseille,0.6,Fog
2025-01-23,Lyon,7.3,Fog
2025-01-22,Lyon,8.3,Storm
2025-01-09,Marseille,13.5,Fog
2025-01-09,Bordeaux,10.7,Fog
2025-01-22,Toulouse,25.1,Snow
2025-01-05,Marseille,21.5,Clear
2025-01-05,Lyon,15.8,Storm
2025-01-03,Paris,17.3,Snow
2025-01-16,Marseille,18.0,Snow
2025-01-19,Marseille,23.7,Snow
2025-01-04,Toulouse,6.8,Snow
2025-01-19,Marseille,25.4,Clear
2025-01-27,Lyon,29.3,Clear
2025-01-19,Paris,-0.5,Storm
2025-01-31,Toulouse,4.8,Snow
2025-02-01,Paris,16.4,Rain
2025-01-26,Bordeaux,-0.4,Clear
2025-01-10,Bordeaux,19.2,Clear
2025-01-17,Marseille,33.6,Snow
2025-01-14,Marseille,2.7,Storm
2025-01-11,Paris,28.7,Fog
2025-01-31,Marseille,9.8,Clear
2025-01-03,Lyon,2.3,Rain
2025-01-11,Paris,23.3,Clear
2025-01-12,Lyon,15.2,Snow
2025-01-29,Toulouse,7.6,Fog
2025-01-15,Lyon,0.4,Clear
2025-01-15,Bordeaux,26.0,Snow
2025-01-10,Bordeaux,22.8,Clear
2025-01-10,Toulouse,34.2,Fog
2025-01-31,Marseille,30.9,Fog
2025-01-14,Paris,0.3,Fog
2025-01-06,Bordeaux,-0.4,Rain
2025-01-03,Marseille,26.5,Fog
2025-01-24,Paris,21.5,Clear
2025-01-18,Paris,14.7,Snow
2025-01-17,Toulouse,23.5,Snow
2025-01-25,Toulouse,0.5,Clear
2025-01-20,Lyon,0.8,Snow
2025-01-10,Bordeaux,7.1,Fog
2025-01-22,Marseille,20.6,Snow
2025-01-11,Lyon,3.7,Storm
2025-01-31,Marseille,31.3,Fog
2025-01-20,Marseille,24.6,Rain
2025-01-13,Toulouse,30.7,Clear
2025-01-22,Paris,31.8,Storm
2025-01-19,Toulouse,24.5,Fog
2025-01-17,Bordeaux,8.3,Rain
2025-02-02,Bordeaux,15.5,Snow
2025-01-04,Paris,2.3,Snow
2025-01-05,Bordeaux,-0.6,Storm
2025-01-29,Lyon,17.5,Rain
2025-01-24,Lyon,9.6,Fog
2025-01-27,Marseille,6.1,Snow
2025-01-30,Paris,10.3,Snow
2025-01-20,Paris,28.7,Snow
2025-01-22,Lyon,13.1,Snow
2025-01-13,Lyon,25.0,Fog
2025-01-30,Lyon,6.0,Fog
2025-01-24,Toulouse,2.4,Storm
2025-01-16,Lyon,2.5,Snow
2025-01-22,Toulouse,13.7,Rain
2025-01-04,Toulouse,2.4,Clear
2025-01-12,Marseille,20.4,Rain
2025-01-18,Lyon,-1.5,Clear
2025-01-29,Marseille,13.9,Fog
2025-01-25,Lyon,21.6,Rain
2025-01-09,Toulouse,30.9,Fog
2025-01-10,Paris,25.1,Storm
2025-01-15,Toulouse,20.5,Clear
2025-01-16,Paris,-0.9,Storm
2025-01-31,Marseille,20.7,Clear
2025-02-01,Marseille,30.0,Snow
2025-01-30,Marseille,15.9,Rain
2025-01-20,Lyon,-2.6,Storm
2025-01-19,Lyon,32.5,Snow
2025-01-26,Lyon,16.2,Clear
2025-01-26,Marseille,11.2,Storm
2025-01-10,Marseille,10.3,Clear
2025-01-23,Paris,10.5,Fog
2025-01-27,Paris,17.6,Clear
2025-01-15,Toulouse,0.9,Clear
2025-01-11,Bordeaux,20.8,Storm
2025-01-06,Marseille,20.6,Rain
2025-01-22,Lyon,14.9,Storm
2025-01-07,Toulouse,18.3,Fog
2025-01-05,Toulouse,17.9,Clear
2025-01-24,Bordeaux,32.0,Snow
2025-01-18,Marseille,21.3,Rain
2025-01-08,Toulouse,-1.4,Snow
2025-01-28,Toulouse,3.0,Clear
2025-01-03,Paris,33.7,Fog
2025-01-11,Paris,8.5,Snow
2025-01-05,Lyon,12.7,Snow
2025-01-05,Paris,5.7,Snow
2025-01-16,Paris,20.1,Clear
2025-01-08,Paris,3.2,Storm
2025-01-27,Lyon,-3.9,Snow
2025-01-17,Bordeaux,-1.9,Rain
2025-01-03,Paris,15.6,Clear
2025-01-08,Lyon,12.3,Storm
2025-01-28,Paris,1.1,Fog
2025-01-30,Lyon,12.7,Rain
2025-01-31,Marseille,34.5,Snow
2025-01-04,Paris,26.7,Snow
2025-01-18,Marseille,26.0,Clear
2025-01-09,Lyon,34.7,Snow
2025-01-12,Marseille,26.3,Storm
2025-01-28,Bordeaux,33.3,Fog
2025-01-19,Paris,19.9,Storm
2025-02-02,Paris,28.0,Fog
2025-01-30,Bordeaux,-2.3,Clear
2025-01-11,Paris,30.9,Storm
2025-01-24,Toulouse,13.8,Clear
2025-01-22,Bordeaux,-1.9,Storm
2025-01-19,Marseille,-4.2,Rain
2025-01-16,Toulouse,15.7,Rain
2025-01-08,Marseille,12.8,Clear
2025-01-10,Toulouse,33.7,Storm
2025-01-27,Bordeaux,3.1,Snow
2025-01-27,Lyon,9.4,Snow
2025-01-09,Toulouse,12.4,Clear
2025-01-28,Lyon,23.7,Fog
2025-01-18,Bordeaux,31.5,Rain
2025-01-17,Bordeaux,14.3,Clear
2025-01-08,Marseille,-3.5,Snow
2025-01-03,Marseille,28.1,Snow
2025-01-18,Toulouse,31.9,Snow
2025-01-04,Marseille,-3.7,Snow
2025-01-06,Lyon,7.1,Snow
2025-01-12,Toulouse,22.4,Rain
2025-01-22,Lyon,21.0,Storm
2025-01-28,Lyon,-4.2,Rain
2025-01-21,Bordeaux,5.8,Clear
2025-01-13,Lyon,34.4,Clear
2025-01-09,Toulouse,17.9,Clear
2025-01-31,Bordeaux,13.9,Clear
2025-01-23,Paris,0.8,Rain
2025-02-02,Toulouse,-3.6,Clear
2025-01-24,Bordeaux,15.0,Snow
2025-01-11,Marseille,5.3,Fog
2025-01-21,Toulouse,14.3,Clear
2025-01-25,Toulouse,27.5,Storm
2025-01-26,Bordeaux,21.2,Fog
2025-01-07,Marseille,35.0,Storm
2025-01-12,Toulouse,10.0,Snow
2025-01-24,Marseille,17.6,Rain
2025-01-08,Paris,-4.9,Fog
2025-01-18,Toulouse,-4.4,Rain
2025-01-28,Lyon,8.0,Fog
2025-01-03,Paris,27.8,Fog
2025-01-10,Paris,-3.3,Storm
2025-01-03,Toulouse,0.7,Fog
2025-01-10,Lyon,30.1,Fog
2025-01-13,Lyon,26.1,Fog
2025-01-04,Lyon,-0.2,Storm
2025-01-29,Marseille,29.6,Fog
2025-01-08,Toulouse,22.4,Clear
2025-02-01,Lyon,13.8,Storm
2025-01-05,Lyon,16.1,Rain
2025-01-04,Lyon,28.2,Clear
2025-01-25,Lyon,1.6,Rain
2025-01-17,Lyon,33.3,Storm
2025-01-16,Paris,19.2,Storm
2025-01-14,Bordeaux,18.6,Clear
2025-01-19,Paris,3.4,Rain
2025-01-18,Bordeaux,34.7,Fog
2025-01-18,Lyon,1.3,Storm
2025-01-10,Toulouse,15.9,Fog
2025-01-04,Lyon,14.2,Rain
2025-01-27,Marseille,10.5,Fog
2025-01-04,Toulouse,30.5,Fog
2025-01-05,Marseille,32.5,Snow
2025-01-14,Marseille,-4.5,Clear
2025-01-11,Marseille,7.7,Fog
2025-01-27,Toulouse,31.6,Rain
2025-01-05,Bordeaux,27.1,Storm
2025-01-31,Paris,33.6,Rain
2025-01-05,Paris,27.8,Storm
2025-01-05,Bordeaux,2.6,Storm
2025-01-16,Marseille,9.0,Fog
2025-01-03,Bordeaux,29.1,Rain
2025-01-31,Marseille,13.1,Clear
2025-01-24,Lyon,13.0,Snow
2025-01-12,Toulouse,26.3,Storm
2025-01-10,Bordeaux,-0.2,Clear
2025-01-09,Bordeaux,7.1,Snow
2025-01-03,Marseille,-2.7,Storm
2025-02-01,Lyon,30.5,Clear
2025-01-05,Paris,23.4,Snow
2025-01-25,Bordeaux,4.9,Fog
2025-01-10,Marseille,24.5,Clear
2025-01-31,Paris,28.3,Clear
2025-01-22,Marseille,33.0,Rain
2025-01-14,Lyon,10.4,Storm
2025-01-06,Lyon,-1.6,Snow
2025-01-07,Marseille,23.5,Storm
2025-01-11,Marseille,27.4,Snow
2025-01-16,Bordeaux,1.5,Rain
2025-01-24,Bordeaux,26.5,Snow
2025-01-07,Bordeaux,33.6,Snow
2025-01-24,Lyon,18.4,Storm
2025-01-10,Bordeaux,8.6,Rain
2025-01-25,Marseille,0.3,Storm
2025-01-18,Bordeaux,24.6,Storm
2025-01-30,Lyon,32.3,Rain
2025-01-14,Paris,19.2,Snow
2025-01-10,Paris,20.4,Fog
